[front_panel]
mode=T1 - R1
output=5 dB
gain=10 dB
probe1=2 MHz
probe2=no probe

[measure]
selection=1
samplerate=2
begin=0
end=72
sound speed=2710
units=0

[ascan]
fft filter=0
fft middle=1
fft width=1
fft gate=0
cepstrum filter=0
cepstrum middle=0
cepstrum width=20
cepstrum gate=20

Depth [µs]	Amplitude	HF-filtered	Amplitude-filtered	
3,708E+01	1,206E-02	0,000E+00	0,000E+00	
3,712E+01	1,209E-02	0,000E+00	0,000E+00	
3,716E+01	1,211E-02	0,000E+00	0,000E+00	
3,720E+01	1,214E-02	0,000E+00	0,000E+00	
3,724E+01	1,217E-02	0,000E+00	0,000E+00	
3,728E+01	1,219E-02	0,000E+00	0,000E+00	
3,732E+01	1,221E-02	0,000E+00	0,000E+00	
3,736E+01	1,221E-02	0,000E+00	0,000E+00	
3,740E+01	1,220E-02	0,000E+00	0,000E+00	
3,744E+01	1,217E-02	0,000E+00	0,000E+00	
3,748E+01	1,214E-02	0,000E+00	0,000E+00	
3,752E+01	1,210E-02	0,000E+00	0,000E+00	
3,756E+01	1,206E-02	0,000E+00	0,000E+00	
3,760E+01	1,202E-02	0,000E+00	0,000E+00	
3,764E+01	1,198E-02	0,000E+00	0,000E+00	
3,768E+01	1,195E-02	0,000E+00	0,000E+00	
3,772E+01	1,192E-02	0,000E+00	0,000E+00	
3,776E+01	1,189E-02	0,000E+00	0,000E+00	
3,780E+01	1,187E-02	0,000E+00	0,000E+00	
3,784E+01	1,185E-02	0,000E+00	0,000E+00	
3,788E+01	1,182E-02	0,000E+00	0,000E+00	
3,792E+01	1,179E-02	0,000E+00	0,000E+00	
3,796E+01	1,176E-02	0,000E+00	0,000E+00	
3,800E+01	1,172E-02	0,000E+00	0,000E+00	
3,804E+01	1,167E-02	0,000E+00	0,000E+00	
3,808E+01	1,163E-02	0,000E+00	0,000E+00	
3,812E+01	1,159E-02	0,000E+00	0,000E+00	
3,816E+01	1,155E-02	0,000E+00	0,000E+00	
3,820E+01	1,153E-02	0,000E+00	0,000E+00	
3,824E+01	1,151E-02	0,000E+00	0,000E+00	
3,828E+01	1,151E-02	0,000E+00	0,000E+00	
3,832E+01	1,153E-02	0,000E+00	0,000E+00	
3,836E+01	1,156E-02	0,000E+00	0,000E+00	
3,840E+01	1,161E-02	0,000E+00	0,000E+00	
3,844E+01	1,167E-02	0,000E+00	0,000E+00	
3,848E+01	1,174E-02	0,000E+00	0,000E+00	
3,852E+01	1,181E-02	0,000E+00	0,000E+00	
3,856E+01	1,188E-02	0,000E+00	0,000E+00	
3,860E+01	1,194E-02	0,000E+00	0,000E+00	
3,864E+01	1,200E-02	0,000E+00	0,000E+00	
3,868E+01	1,205E-02	0,000E+00	0,000E+00	
3,872E+01	1,208E-02	0,000E+00	0,000E+00	
3,876E+01	1,209E-02	0,000E+00	0,000E+00	
3,880E+01	1,209E-02	0,000E+00	0,000E+00	
3,884E+01	1,207E-02	0,000E+00	0,000E+00	
3,888E+01	1,203E-02	0,000E+00	0,000E+00	
3,892E+01	1,199E-02	0,000E+00	0,000E+00	
3,896E+01	1,194E-02	0,000E+00	0,000E+00	
3,900E+01	1,189E-02	0,000E+00	0,000E+00	
3,904E+01	1,184E-02	0,000E+00	0,000E+00	
3,908E+01	1,180E-02	0,000E+00	0,000E+00	
3,912E+01	1,176E-02	0,000E+00	0,000E+00	
3,916E+01	1,174E-02	0,000E+00	0,000E+00	
3,920E+01	1,173E-02	0,000E+00	0,000E+00	
3,924E+01	1,173E-02	0,000E+00	0,000E+00	
3,928E+01	1,174E-02	0,000E+00	0,000E+00	
3,932E+01	1,176E-02	0,000E+00	0,000E+00	
3,936E+01	1,179E-02	0,000E+00	0,000E+00	
3,940E+01	1,182E-02	0,000E+00	0,000E+00	
3,944E+01	1,185E-02	0,000E+00	0,000E+00	
3,948E+01	1,188E-02	0,000E+00	0,000E+00	
3,952E+01	1,190E-02	0,000E+00	0,000E+00	
3,956E+01	1,192E-02	0,000E+00	0,000E+00	
3,960E+01	1,192E-02	0,000E+00	0,000E+00	
3,964E+01	1,191E-02	0,000E+00	0,000E+00	
3,968E+01	1,190E-02	0,000E+00	0,000E+00	
3,972E+01	1,187E-02	0,000E+00	0,000E+00	
3,976E+01	1,183E-02	0,000E+00	0,000E+00	
3,980E+01	1,179E-02	0,000E+00	0,000E+00	
3,984E+01	1,174E-02	0,000E+00	0,000E+00	
3,988E+01	1,170E-02	0,000E+00	0,000E+00	
3,992E+01	1,166E-02	0,000E+00	0,000E+00	
3,996E+01	1,163E-02	0,000E+00	0,000E+00	
4,000E+01	1,161E-02	0,000E+00	0,000E+00	
4,004E+01	1,161E-02	0,000E+00	0,000E+00	
4,008E+01	1,161E-02	0,000E+00	0,000E+00	
4,012E+01	1,163E-02	0,000E+00	0,000E+00	
4,016E+01	1,166E-02	0,000E+00	0,000E+00	
4,020E+01	1,171E-02	0,000E+00	0,000E+00	
4,024E+01	1,175E-02	0,000E+00	0,000E+00	
4,028E+01	1,180E-02	0,000E+00	0,000E+00	
4,032E+01	1,186E-02	0,000E+00	0,000E+00	
4,036E+01	1,191E-02	0,000E+00	0,000E+00	
4,040E+01	1,196E-02	0,000E+00	0,000E+00	
4,044E+01	1,201E-02	0,000E+00	0,000E+00	
4,048E+01	1,205E-02	0,000E+00	0,000E+00	
4,052E+01	1,209E-02	0,000E+00	0,000E+00	
4,056E+01	1,212E-02	0,000E+00	0,000E+00	
4,060E+01	1,214E-02	0,000E+00	0,000E+00	
4,064E+01	1,216E-02	0,000E+00	0,000E+00	
4,068E+01	1,216E-02	0,000E+00	0,000E+00	
4,072E+01	1,216E-02	0,000E+00	0,000E+00	
4,076E+01	1,216E-02	0,000E+00	0,000E+00	
4,080E+01	1,214E-02	0,000E+00	0,000E+00	
4,084E+01	1,212E-02	0,000E+00	0,000E+00	
4,088E+01	1,210E-02	0,000E+00	0,000E+00	
4,092E+01	1,207E-02	0,000E+00	0,000E+00	
4,096E+01	1,204E-02	0,000E+00	0,000E+00	
4,100E+01	1,201E-02	0,000E+00	0,000E+00	
4,104E+01	1,198E-02	0,000E+00	0,000E+00	
4,108E+01	1,196E-02	0,000E+00	0,000E+00	
4,112E+01	1,193E-02	0,000E+00	0,000E+00	
4,116E+01	1,191E-02	0,000E+00	0,000E+00	
4,120E+01	1,188E-02	0,000E+00	0,000E+00	
4,124E+01	1,186E-02	0,000E+00	0,000E+00	
4,128E+01	1,184E-02	0,000E+00	0,000E+00	
4,132E+01	1,182E-02	0,000E+00	0,000E+00	
4,136E+01	1,181E-02	0,000E+00	0,000E+00	
4,140E+01	1,180E-02	0,000E+00	0,000E+00	
4,144E+01	1,180E-02	0,000E+00	0,000E+00	
4,148E+01	1,181E-02	0,000E+00	0,000E+00	
4,152E+01	1,182E-02	0,000E+00	0,000E+00	
4,156E+01	1,185E-02	0,000E+00	0,000E+00	
4,160E+01	1,188E-02	0,000E+00	0,000E+00	
4,164E+01	1,191E-02	0,000E+00	0,000E+00	
4,168E+01	1,195E-02	0,000E+00	0,000E+00	
4,172E+01	1,199E-02	0,000E+00	0,000E+00	
4,176E+01	1,201E-02	0,000E+00	0,000E+00	
4,180E+01	1,204E-02	0,000E+00	0,000E+00	
4,184E+01	1,205E-02	0,000E+00	0,000E+00	
4,188E+01	1,205E-02	0,000E+00	0,000E+00	
4,192E+01	1,205E-02	0,000E+00	0,000E+00	
4,196E+01	1,203E-02	0,000E+00	0,000E+00	
4,200E+01	1,201E-02	0,000E+00	0,000E+00	
4,204E+01	1,199E-02	0,000E+00	0,000E+00	
4,208E+01	1,197E-02	0,000E+00	0,000E+00	
4,212E+01	1,196E-02	0,000E+00	0,000E+00	
4,216E+01	1,194E-02	0,000E+00	0,000E+00	
4,220E+01	1,193E-02	0,000E+00	0,000E+00	
4,224E+01	1,192E-02	0,000E+00	0,000E+00	
4,228E+01	1,192E-02	0,000E+00	0,000E+00	
4,232E+01	1,192E-02	0,000E+00	0,000E+00	
4,236E+01	1,192E-02	0,000E+00	0,000E+00	
4,240E+01	1,191E-02	0,000E+00	0,000E+00	
4,244E+01	1,191E-02	0,000E+00	0,000E+00	
4,248E+01	1,190E-02	0,000E+00	0,000E+00	
4,252E+01	1,190E-02	0,000E+00	0,000E+00	
4,256E+01	1,189E-02	0,000E+00	0,000E+00	
4,260E+01	1,189E-02	0,000E+00	0,000E+00	
4,264E+01	1,189E-02	0,000E+00	0,000E+00	
4,268E+01	1,190E-02	0,000E+00	0,000E+00	
4,272E+01	1,190E-02	0,000E+00	0,000E+00	
4,276E+01	1,191E-02	0,000E+00	0,000E+00	
4,280E+01	1,193E-02	0,000E+00	0,000E+00	
4,284E+01	1,194E-02	0,000E+00	0,000E+00	
4,288E+01	1,195E-02	0,000E+00	0,000E+00	
4,292E+01	1,197E-02	0,000E+00	0,000E+00	
4,296E+01	1,198E-02	0,000E+00	0,000E+00	
4,300E+01	1,198E-02	0,000E+00	0,000E+00	
4,304E+01	1,198E-02	0,000E+00	0,000E+00	
4,308E+01	1,197E-02	0,000E+00	0,000E+00	
4,312E+01	1,196E-02	0,000E+00	0,000E+00	
4,316E+01	1,193E-02	0,000E+00	0,000E+00	
4,320E+01	1,190E-02	0,000E+00	0,000E+00	
4,324E+01	1,187E-02	0,000E+00	0,000E+00	
4,328E+01	1,182E-02	0,000E+00	0,000E+00	
4,332E+01	1,177E-02	0,000E+00	0,000E+00	
4,336E+01	1,172E-02	0,000E+00	0,000E+00	
4,340E+01	1,166E-02	0,000E+00	0,000E+00	
4,344E+01	1,160E-02	0,000E+00	0,000E+00	
4,348E+01	1,154E-02	0,000E+00	0,000E+00	
4,352E+01	1,148E-02	0,000E+00	0,000E+00	
4,356E+01	1,143E-02	0,000E+00	0,000E+00	
4,360E+01	1,137E-02	0,000E+00	0,000E+00	
4,364E+01	1,133E-02	0,000E+00	0,000E+00	
4,368E+01	1,130E-02	0,000E+00	0,000E+00	
4,372E+01	1,128E-02	0,000E+00	0,000E+00	
4,376E+01	1,127E-02	0,000E+00	0,000E+00	
4,380E+01	1,127E-02	0,000E+00	0,000E+00	
4,384E+01	1,129E-02	0,000E+00	0,000E+00	
4,388E+01	1,131E-02	0,000E+00	0,000E+00	
4,392E+01	1,134E-02	0,000E+00	0,000E+00	
4,396E+01	1,138E-02	0,000E+00	0,000E+00	
4,400E+01	1,143E-02	0,000E+00	0,000E+00	
4,404E+01	1,147E-02	0,000E+00	0,000E+00	
4,408E+01	1,152E-02	0,000E+00	0,000E+00	
4,412E+01	1,158E-02	0,000E+00	0,000E+00	
4,416E+01	1,163E-02	0,000E+00	0,000E+00	
4,420E+01	1,169E-02	0,000E+00	0,000E+00	
4,424E+01	1,175E-02	0,000E+00	0,000E+00	
4,428E+01	1,181E-02	0,000E+00	0,000E+00	
4,432E+01	1,188E-02	0,000E+00	0,000E+00	
4,436E+01	1,194E-02	0,000E+00	0,000E+00	
4,440E+01	1,201E-02	0,000E+00	0,000E+00	
4,444E+01	1,207E-02	0,000E+00	0,000E+00	
4,448E+01	1,212E-02	0,000E+00	0,000E+00	
4,452E+01	1,217E-02	0,000E+00	0,000E+00	
4,456E+01	1,221E-02	0,000E+00	0,000E+00	
4,460E+01	1,224E-02	0,000E+00	0,000E+00	
4,464E+01	1,226E-02	0,000E+00	0,000E+00	
4,468E+01	1,226E-02	0,000E+00	0,000E+00	
4,472E+01	1,225E-02	0,000E+00	0,000E+00	
4,476E+01	1,222E-02	0,000E+00	0,000E+00	
4,480E+01	1,218E-02	0,000E+00	0,000E+00	
4,484E+01	1,213E-02	0,000E+00	0,000E+00	
4,488E+01	1,207E-02	0,000E+00	0,000E+00	
4,492E+01	1,201E-02	0,000E+00	0,000E+00	
4,496E+01	1,195E-02	0,000E+00	0,000E+00	
4,500E+01	1,188E-02	0,000E+00	0,000E+00	
4,504E+01	1,183E-02	0,000E+00	0,000E+00	
4,508E+01	1,178E-02	0,000E+00	0,000E+00	
4,512E+01	1,173E-02	0,000E+00	0,000E+00	
4,516E+01	1,170E-02	0,000E+00	0,000E+00	
4,520E+01	1,169E-02	0,000E+00	0,000E+00	
4,524E+01	1,168E-02	0,000E+00	0,000E+00	
4,528E+01	1,169E-02	0,000E+00	0,000E+00	
4,532E+01	1,170E-02	0,000E+00	0,000E+00	
4,536E+01	1,172E-02	0,000E+00	0,000E+00	
4,540E+01	1,176E-02	0,000E+00	0,000E+00	
4,544E+01	1,179E-02	0,000E+00	0,000E+00	
4,548E+01	1,184E-02	0,000E+00	0,000E+00	
4,552E+01	1,188E-02	0,000E+00	0,000E+00	
4,556E+01	1,193E-02	0,000E+00	0,000E+00	
4,560E+01	1,198E-02	0,000E+00	0,000E+00	
4,564E+01	1,202E-02	0,000E+00	0,000E+00	
4,568E+01	1,207E-02	0,000E+00	0,000E+00	
4,572E+01	1,211E-02	0,000E+00	0,000E+00	
4,576E+01	1,215E-02	0,000E+00	0,000E+00	
4,580E+01	1,218E-02	0,000E+00	0,000E+00	
4,584E+01	1,220E-02	0,000E+00	0,000E+00	
4,588E+01	1,221E-02	0,000E+00	0,000E+00	
4,592E+01	1,222E-02	0,000E+00	0,000E+00	
4,596E+01	1,221E-02	0,000E+00	0,000E+00	
4,600E+01	1,220E-02	0,000E+00	0,000E+00	
4,604E+01	1,218E-02	0,000E+00	0,000E+00	
4,608E+01	1,215E-02	0,000E+00	0,000E+00	
4,612E+01	1,212E-02	0,000E+00	0,000E+00	
4,616E+01	1,208E-02	0,000E+00	0,000E+00	
4,620E+01	1,205E-02	0,000E+00	0,000E+00	
4,624E+01	1,201E-02	0,000E+00	0,000E+00	
4,628E+01	1,197E-02	0,000E+00	0,000E+00	
4,632E+01	1,194E-02	0,000E+00	0,000E+00	
4,636E+01	1,192E-02	0,000E+00	0,000E+00	
4,640E+01	1,190E-02	0,000E+00	0,000E+00	
4,644E+01	1,189E-02	0,000E+00	0,000E+00	
4,648E+01	1,188E-02	0,000E+00	0,000E+00	
4,652E+01	1,188E-02	0,000E+00	0,000E+00	
4,656E+01	1,188E-02	0,000E+00	0,000E+00	
4,660E+01	1,188E-02	0,000E+00	0,000E+00	
4,664E+01	1,188E-02	0,000E+00	0,000E+00	
4,668E+01	1,188E-02	0,000E+00	0,000E+00	
4,672E+01	1,188E-02	0,000E+00	0,000E+00	
4,676E+01	1,189E-02	0,000E+00	0,000E+00	
4,680E+01	1,190E-02	0,000E+00	0,000E+00	
4,684E+01	1,193E-02	0,000E+00	0,000E+00	
4,688E+01	1,198E-02	0,000E+00	0,000E+00	
4,692E+01	1,205E-02	0,000E+00	0,000E+00	
4,696E+01	1,214E-02	0,000E+00	0,000E+00	
4,700E+01	1,227E-02	0,000E+00	0,000E+00	
4,704E+01	1,243E-02	0,000E+00	0,000E+00	
4,708E+01	1,261E-02	0,000E+00	0,000E+00	
4,712E+01	1,282E-02	0,000E+00	0,000E+00	
4,716E+01	1,306E-02	0,000E+00	0,000E+00	
4,720E+01	1,330E-02	0,000E+00	0,000E+00	
4,724E+01	1,354E-02	0,000E+00	0,000E+00	
4,728E+01	1,375E-02	0,000E+00	0,000E+00	
4,732E+01	1,394E-02	0,000E+00	0,000E+00	
4,736E+01	1,407E-02	0,000E+00	0,000E+00	
4,740E+01	1,414E-02	0,000E+00	0,000E+00	
4,744E+01	1,413E-02	0,000E+00	0,000E+00	
4,748E+01	1,404E-02	0,000E+00	0,000E+00	
4,752E+01	1,386E-02	0,000E+00	0,000E+00	
4,756E+01	1,360E-02	0,000E+00	0,000E+00	
4,760E+01	1,327E-02	0,000E+00	0,000E+00	
4,764E+01	1,289E-02	0,000E+00	0,000E+00	
4,768E+01	1,246E-02	0,000E+00	0,000E+00	
4,772E+01	1,202E-02	0,000E+00	0,000E+00	
4,776E+01	1,158E-02	0,000E+00	0,000E+00	
4,780E+01	1,116E-02	0,000E+00	0,000E+00	
4,784E+01	1,078E-02	0,000E+00	0,000E+00	
4,788E+01	1,045E-02	0,000E+00	0,000E+00	
4,792E+01	1,017E-02	0,000E+00	0,000E+00	
4,796E+01	9,942E-03	0,000E+00	0,000E+00	
4,800E+01	9,758E-03	0,000E+00	0,000E+00	
4,804E+01	9,610E-03	0,000E+00	0,000E+00	
4,808E+01	9,490E-03	0,000E+00	0,000E+00	
4,812E+01	9,387E-03	0,000E+00	0,000E+00	
4,816E+01	9,296E-03	0,000E+00	0,000E+00	
4,820E+01	9,212E-03	0,000E+00	0,000E+00	
4,824E+01	9,136E-03	0,000E+00	0,000E+00	
4,828E+01	9,071E-03	0,000E+00	0,000E+00	
4,832E+01	9,023E-03	0,000E+00	0,000E+00	
4,836E+01	9,000E-03	0,000E+00	0,000E+00	
4,840E+01	9,007E-03	0,000E+00	0,000E+00	
4,844E+01	9,047E-03	0,000E+00	0,000E+00	
4,848E+01	9,121E-03	0,000E+00	0,000E+00	
4,852E+01	9,223E-03	0,000E+00	0,000E+00	
4,856E+01	9,344E-03	0,000E+00	0,000E+00	
4,860E+01	9,474E-03	0,000E+00	0,000E+00	
4,864E+01	9,599E-03	0,000E+00	0,000E+00	
4,868E+01	9,709E-03	0,000E+00	0,000E+00	
4,872E+01	9,795E-03	0,000E+00	0,000E+00	
4,876E+01	9,854E-03	0,000E+00	0,000E+00	
4,880E+01	9,883E-03	0,000E+00	0,000E+00	
4,884E+01	9,889E-03	0,000E+00	0,000E+00	
4,888E+01	9,877E-03	0,000E+00	0,000E+00	
4,892E+01	9,854E-03	0,000E+00	0,000E+00	
4,896E+01	9,827E-03	0,000E+00	0,000E+00	
4,900E+01	9,804E-03	0,000E+00	0,000E+00	
4,904E+01	9,789E-03	0,000E+00	0,000E+00	
4,908E+01	9,785E-03	0,000E+00	0,000E+00	
4,912E+01	9,794E-03	0,000E+00	0,000E+00	
4,916E+01	9,816E-03	0,000E+00	0,000E+00	
4,920E+01	9,852E-03	0,000E+00	0,000E+00	
4,924E+01	9,900E-03	0,000E+00	0,000E+00	
4,928E+01	9,959E-03	0,000E+00	0,000E+00	
4,932E+01	1,003E-02	0,000E+00	0,000E+00	
4,936E+01	1,010E-02	0,000E+00	0,000E+00	
4,940E+01	1,017E-02	0,000E+00	0,000E+00	
4,944E+01	1,024E-02	0,000E+00	0,000E+00	
4,948E+01	1,031E-02	0,000E+00	0,000E+00	
4,952E+01	1,039E-02	0,000E+00	0,000E+00	
4,956E+01	1,046E-02	0,000E+00	0,000E+00	
4,960E+01	1,055E-02	0,000E+00	0,000E+00	
4,964E+01	1,065E-02	0,000E+00	0,000E+00	
4,968E+01	1,078E-02	0,000E+00	0,000E+00	
4,972E+01	1,094E-02	0,000E+00	0,000E+00	
4,976E+01	1,113E-02	0,000E+00	0,000E+00	
4,980E+01	1,136E-02	0,000E+00	0,000E+00	
4,984E+01	1,162E-02	0,000E+00	0,000E+00	
4,988E+01	1,190E-02	0,000E+00	0,000E+00	
4,992E+01	1,220E-02	0,000E+00	0,000E+00	
4,996E+01	1,250E-02	0,000E+00	0,000E+00	
5,000E+01	1,280E-02	0,000E+00	0,000E+00	
5,004E+01	1,306E-02	0,000E+00	0,000E+00	
5,008E+01	1,329E-02	0,000E+00	0,000E+00	
5,012E+01	1,345E-02	0,000E+00	0,000E+00	
5,016E+01	1,353E-02	0,000E+00	0,000E+00	
5,020E+01	1,354E-02	0,000E+00	0,000E+00	
5,024E+01	1,345E-02	0,000E+00	0,000E+00	
5,028E+01	1,327E-02	0,000E+00	0,000E+00	
5,032E+01	1,301E-02	0,000E+00	0,000E+00	
5,036E+01	1,268E-02	0,000E+00	0,000E+00	
5,040E+01	1,232E-02	0,000E+00	0,000E+00	
5,044E+01	1,194E-02	0,000E+00	0,000E+00	
5,048E+01	1,157E-02	0,000E+00	0,000E+00	
5,052E+01	1,123E-02	0,000E+00	0,000E+00	
5,056E+01	1,095E-02	0,000E+00	0,000E+00	
5,060E+01	1,072E-02	0,000E+00	0,000E+00	
5,064E+01	1,056E-02	0,000E+00	0,000E+00	
5,068E+01	1,047E-02	0,000E+00	0,000E+00	
5,072E+01	1,043E-02	0,000E+00	0,000E+00	
5,076E+01	1,044E-02	0,000E+00	0,000E+00	
5,080E+01	1,048E-02	0,000E+00	0,000E+00	
5,084E+01	1,053E-02	0,000E+00	0,000E+00	
5,088E+01	1,058E-02	0,000E+00	0,000E+00	
5,092E+01	1,064E-02	0,000E+00	0,000E+00	
5,096E+01	1,069E-02	0,000E+00	0,000E+00	
5,100E+01	1,074E-02	0,000E+00	0,000E+00	
5,104E+01	1,080E-02	0,000E+00	0,000E+00	
5,108E+01	1,086E-02	0,000E+00	0,000E+00	
5,112E+01	1,094E-02	0,000E+00	0,000E+00	
5,116E+01	1,103E-02	0,000E+00	0,000E+00	
5,120E+01	1,114E-02	0,000E+00	0,000E+00	
5,124E+01	1,125E-02	0,000E+00	0,000E+00	
5,128E+01	1,135E-02	0,000E+00	0,000E+00	
5,132E+01	1,144E-02	0,000E+00	0,000E+00	
5,136E+01	1,151E-02	0,000E+00	0,000E+00	
5,140E+01	1,154E-02	0,000E+00	0,000E+00	
5,144E+01	1,154E-02	0,000E+00	0,000E+00	
5,148E+01	1,150E-02	0,000E+00	0,000E+00	
5,152E+01	1,144E-02	0,000E+00	0,000E+00	
5,156E+01	1,136E-02	0,000E+00	0,000E+00	
5,160E+01	1,127E-02	0,000E+00	0,000E+00	
5,164E+01	1,119E-02	0,000E+00	0,000E+00	
5,168E+01	1,112E-02	0,000E+00	0,000E+00	
5,172E+01	1,106E-02	0,000E+00	0,000E+00	
5,176E+01	1,103E-02	0,000E+00	0,000E+00	
5,180E+01	1,102E-02	0,000E+00	0,000E+00	
5,184E+01	1,102E-02	0,000E+00	0,000E+00	
5,188E+01	1,104E-02	0,000E+00	0,000E+00	
5,192E+01	1,107E-02	0,000E+00	0,000E+00	
5,196E+01	1,110E-02	0,000E+00	0,000E+00	
5,200E+01	1,114E-02	0,000E+00	0,000E+00	
5,204E+01	1,117E-02	0,000E+00	0,000E+00	
5,208E+01	1,119E-02	0,000E+00	0,000E+00	
5,212E+01	1,121E-02	0,000E+00	0,000E+00	
5,216E+01	1,122E-02	0,000E+00	0,000E+00	
5,220E+01	1,123E-02	0,000E+00	0,000E+00	
5,224E+01	1,123E-02	0,000E+00	0,000E+00	
5,228E+01	1,123E-02	0,000E+00	0,000E+00	
5,232E+01	1,124E-02	0,000E+00	0,000E+00	
5,236E+01	1,125E-02	0,000E+00	0,000E+00	
5,240E+01	1,126E-02	0,000E+00	0,000E+00	
5,244E+01	1,128E-02	0,000E+00	0,000E+00	
5,248E+01	1,131E-02	0,000E+00	0,000E+00	
5,252E+01	1,135E-02	0,000E+00	0,000E+00	
5,256E+01	1,140E-02	0,000E+00	0,000E+00	
5,260E+01	1,146E-02	0,000E+00	0,000E+00	
5,264E+01	1,154E-02	0,000E+00	0,000E+00	
5,268E+01	1,162E-02	0,000E+00	0,000E+00	
5,272E+01	1,171E-02	0,000E+00	0,000E+00	
5,276E+01	1,182E-02	0,000E+00	0,000E+00	
5,280E+01	1,192E-02	0,000E+00	0,000E+00	
5,284E+01	1,202E-02	0,000E+00	0,000E+00	
5,288E+01	1,211E-02	0,000E+00	0,000E+00	
5,292E+01	1,217E-02	0,000E+00	0,000E+00	
5,296E+01	1,221E-02	0,000E+00	0,000E+00	
5,300E+01	1,221E-02	0,000E+00	0,000E+00	
5,304E+01	1,218E-02	0,000E+00	0,000E+00	
5,308E+01	1,211E-02	0,000E+00	0,000E+00	
5,312E+01	1,200E-02	0,000E+00	0,000E+00	
5,316E+01	1,188E-02	0,000E+00	0,000E+00	
5,320E+01	1,173E-02	0,000E+00	0,000E+00	
5,324E+01	1,159E-02	0,000E+00	0,000E+00	
5,328E+01	1,146E-02	0,000E+00	0,000E+00	
5,332E+01	1,136E-02	0,000E+00	0,000E+00	
5,336E+01	1,130E-02	0,000E+00	0,000E+00	
5,340E+01	1,129E-02	0,000E+00	0,000E+00	
5,344E+01	1,132E-02	0,000E+00	0,000E+00	
5,348E+01	1,141E-02	0,000E+00	0,000E+00	
5,352E+01	1,153E-02	0,000E+00	0,000E+00	
5,356E+01	1,169E-02	0,000E+00	0,000E+00	
5,360E+01	1,186E-02	0,000E+00	0,000E+00	
5,364E+01	1,202E-02	0,000E+00	0,000E+00	
5,368E+01	1,217E-02	0,000E+00	0,000E+00	
5,372E+01	1,228E-02	0,000E+00	0,000E+00	
5,376E+01	1,233E-02	0,000E+00	0,000E+00	
5,380E+01	1,233E-02	0,000E+00	0,000E+00	
5,384E+01	1,227E-02	0,000E+00	0,000E+00	
5,388E+01	1,215E-02	0,000E+00	0,000E+00	
5,392E+01	1,197E-02	0,000E+00	0,000E+00	
5,396E+01	1,177E-02	0,000E+00	0,000E+00	
5,400E+01	1,154E-02	0,000E+00	0,000E+00	
5,404E+01	1,131E-02	0,000E+00	0,000E+00	
5,408E+01	1,109E-02	0,000E+00	0,000E+00	
5,412E+01	1,091E-02	0,000E+00	0,000E+00	
5,416E+01	1,077E-02	0,000E+00	0,000E+00	
5,420E+01	1,069E-02	0,000E+00	0,000E+00	
5,424E+01	1,067E-02	0,000E+00	0,000E+00	
5,428E+01	1,070E-02	0,000E+00	0,000E+00	
5,432E+01	1,080E-02	0,000E+00	0,000E+00	
5,436E+01	1,095E-02	0,000E+00	0,000E+00	
5,440E+01	1,114E-02	0,000E+00	0,000E+00	
5,444E+01	1,137E-02	0,000E+00	0,000E+00	
5,448E+01	1,162E-02	0,000E+00	0,000E+00	
5,452E+01	1,188E-02	0,000E+00	0,000E+00	
5,456E+01	1,214E-02	0,000E+00	0,000E+00	
5,460E+01	1,237E-02	0,000E+00	0,000E+00	
5,464E+01	1,258E-02	0,000E+00	0,000E+00	
5,468E+01	1,274E-02	0,000E+00	0,000E+00	
5,472E+01	1,284E-02	0,000E+00	0,000E+00	
5,476E+01	1,288E-02	0,000E+00	0,000E+00	
5,480E+01	1,285E-02	0,000E+00	0,000E+00	
5,484E+01	1,274E-02	0,000E+00	0,000E+00	
5,488E+01	1,257E-02	0,000E+00	0,000E+00	
5,492E+01	1,233E-02	0,000E+00	0,000E+00	
5,496E+01	1,204E-02	0,000E+00	0,000E+00	
5,500E+01	1,171E-02	0,000E+00	0,000E+00	
5,504E+01	1,136E-02	0,000E+00	0,000E+00	
5,508E+01	1,102E-02	0,000E+00	0,000E+00	
5,512E+01	1,069E-02	0,000E+00	0,000E+00	
5,516E+01	1,038E-02	0,000E+00	0,000E+00	
5,520E+01	1,012E-02	0,000E+00	0,000E+00	
5,524E+01	9,901E-03	0,000E+00	0,000E+00	
5,528E+01	9,733E-03	0,000E+00	0,000E+00	
5,532E+01	9,615E-03	0,000E+00	0,000E+00	
5,536E+01	9,546E-03	0,000E+00	0,000E+00	
5,540E+01	9,527E-03	0,000E+00	0,000E+00	
5,544E+01	9,556E-03	0,000E+00	0,000E+00	
5,548E+01	9,633E-03	0,000E+00	0,000E+00	
5,552E+01	9,761E-03	0,000E+00	0,000E+00	
5,556E+01	9,938E-03	0,000E+00	0,000E+00	
5,560E+01	1,016E-02	0,000E+00	0,000E+00	
5,564E+01	1,043E-02	0,000E+00	0,000E+00	
5,568E+01	1,073E-02	0,000E+00	0,000E+00	
5,572E+01	1,106E-02	0,000E+00	0,000E+00	
5,576E+01	1,139E-02	0,000E+00	0,000E+00	
5,580E+01	1,171E-02	0,000E+00	0,000E+00	
5,584E+01	1,201E-02	0,000E+00	0,000E+00	
5,588E+01	1,227E-02	0,000E+00	0,000E+00	
5,592E+01	1,248E-02	0,000E+00	0,000E+00	
5,596E+01	1,263E-02	0,000E+00	0,000E+00	
5,600E+01	1,273E-02	0,000E+00	0,000E+00	
5,604E+01	1,277E-02	0,000E+00	0,000E+00	
5,608E+01	1,278E-02	0,000E+00	0,000E+00	
