[front_panel]
mode=T1 - R1
output=5 dB
gain=10 dB
probe1=2 MHz
probe2=no probe

[measure]
selection=1
samplerate=2
begin=0
end=100
sound speed=2710
units=0

[ascan]
fft filter=0
fft middle=1
fft width=1
fft gate=0
cepstrum filter=0
cepstrum middle=0
cepstrum width=20
cepstrum gate=20

Depth [µs]	Amplitude	HF-filtered	Amplitude-filtered	
1,876E+01	9,510E-03	0,000E+00	0,000E+00	
1,880E+01	9,534E-03	0,000E+00	0,000E+00	
1,884E+01	9,564E-03	0,000E+00	0,000E+00	
1,888E+01	9,597E-03	0,000E+00	0,000E+00	
1,892E+01	9,631E-03	0,000E+00	0,000E+00	
1,896E+01	9,664E-03	0,000E+00	0,000E+00	
1,900E+01	9,694E-03	0,000E+00	0,000E+00	
1,904E+01	9,720E-03	0,000E+00	0,000E+00	
1,908E+01	9,741E-03	0,000E+00	0,000E+00	
1,912E+01	9,758E-03	0,000E+00	0,000E+00	
1,916E+01	9,770E-03	0,000E+00	0,000E+00	
1,920E+01	9,779E-03	0,000E+00	0,000E+00	
1,924E+01	9,784E-03	0,000E+00	0,000E+00	
1,928E+01	9,787E-03	0,000E+00	0,000E+00	
1,932E+01	9,787E-03	0,000E+00	0,000E+00	
1,936E+01	9,786E-03	0,000E+00	0,000E+00	
1,940E+01	9,784E-03	0,000E+00	0,000E+00	
1,944E+01	9,778E-03	0,000E+00	0,000E+00	
1,948E+01	9,770E-03	0,000E+00	0,000E+00	
1,952E+01	9,758E-03	0,000E+00	0,000E+00	
1,956E+01	9,741E-03	0,000E+00	0,000E+00	
1,960E+01	9,718E-03	0,000E+00	0,000E+00	
1,964E+01	9,687E-03	0,000E+00	0,000E+00	
1,968E+01	9,648E-03	0,000E+00	0,000E+00	
1,972E+01	9,603E-03	0,000E+00	0,000E+00	
1,976E+01	9,552E-03	0,000E+00	0,000E+00	
1,980E+01	9,499E-03	0,000E+00	0,000E+00	
1,984E+01	9,445E-03	0,000E+00	0,000E+00	
1,988E+01	9,397E-03	0,000E+00	0,000E+00	
1,992E+01	9,358E-03	0,000E+00	0,000E+00	
1,996E+01	9,331E-03	0,000E+00	0,000E+00	
2,000E+01	9,322E-03	0,000E+00	0,000E+00	
2,004E+01	9,331E-03	0,000E+00	0,000E+00	
2,008E+01	9,361E-03	0,000E+00	0,000E+00	
2,012E+01	9,413E-03	0,000E+00	0,000E+00	
2,016E+01	9,485E-03	0,000E+00	0,000E+00	
2,020E+01	9,576E-03	0,000E+00	0,000E+00	
2,024E+01	9,684E-03	0,000E+00	0,000E+00	
2,028E+01	9,806E-03	0,000E+00	0,000E+00	
2,032E+01	9,941E-03	0,000E+00	0,000E+00	
2,036E+01	1,009E-02	0,000E+00	0,000E+00	
2,040E+01	1,024E-02	0,000E+00	0,000E+00	
2,044E+01	1,041E-02	0,000E+00	0,000E+00	
2,048E+01	1,059E-02	0,000E+00	0,000E+00	
2,052E+01	1,077E-02	0,000E+00	0,000E+00	
2,056E+01	1,097E-02	0,000E+00	0,000E+00	
2,060E+01	1,117E-02	0,000E+00	0,000E+00	
2,064E+01	1,138E-02	0,000E+00	0,000E+00	
2,068E+01	1,159E-02	0,000E+00	0,000E+00	
2,072E+01	1,180E-02	0,000E+00	0,000E+00	
2,076E+01	1,200E-02	0,000E+00	0,000E+00	
2,080E+01	1,219E-02	0,000E+00	0,000E+00	
2,084E+01	1,235E-02	0,000E+00	0,000E+00	
2,088E+01	1,247E-02	0,000E+00	0,000E+00	
2,092E+01	1,255E-02	0,000E+00	0,000E+00	
2,096E+01	1,258E-02	0,000E+00	0,000E+00	
2,100E+01	1,256E-02	0,000E+00	0,000E+00	
2,104E+01	1,248E-02	0,000E+00	0,000E+00	
2,108E+01	1,235E-02	0,000E+00	0,000E+00	
2,112E+01	1,220E-02	0,000E+00	0,000E+00	
2,116E+01	1,204E-02	0,000E+00	0,000E+00	
2,120E+01	1,192E-02	0,000E+00	0,000E+00	
2,124E+01	1,188E-02	0,000E+00	0,000E+00	
2,128E+01	1,193E-02	0,000E+00	0,000E+00	
2,132E+01	1,212E-02	0,000E+00	0,000E+00	
2,136E+01	1,245E-02	0,000E+00	0,000E+00	
2,140E+01	1,294E-02	0,000E+00	0,000E+00	
2,144E+01	1,356E-02	0,000E+00	0,000E+00	
2,148E+01	1,430E-02	0,000E+00	0,000E+00	
2,152E+01	1,512E-02	0,000E+00	0,000E+00	
2,156E+01	1,597E-02	0,000E+00	0,000E+00	
2,160E+01	1,681E-02	0,000E+00	0,000E+00	
2,164E+01	1,758E-02	0,000E+00	0,000E+00	
2,168E+01	1,825E-02	0,000E+00	0,000E+00	
2,172E+01	1,877E-02	0,000E+00	0,000E+00	
2,176E+01	1,913E-02	0,000E+00	0,000E+00	
2,180E+01	1,931E-02	0,000E+00	0,000E+00	
2,184E+01	1,931E-02	0,000E+00	0,000E+00	
2,188E+01	1,913E-02	0,000E+00	0,000E+00	
2,192E+01	1,881E-02	0,000E+00	0,000E+00	
2,196E+01	1,838E-02	0,000E+00	0,000E+00	
2,200E+01	1,788E-02	0,000E+00	0,000E+00	
2,204E+01	1,736E-02	0,000E+00	0,000E+00	
2,208E+01	1,687E-02	0,000E+00	0,000E+00	
2,212E+01	1,644E-02	0,000E+00	0,000E+00	
2,216E+01	1,611E-02	0,000E+00	0,000E+00	
2,220E+01	1,591E-02	0,000E+00	0,000E+00	
2,224E+01	1,585E-02	0,000E+00	0,000E+00	
2,228E+01	1,596E-02	0,000E+00	0,000E+00	
2,232E+01	1,623E-02	0,000E+00	0,000E+00	
2,236E+01	1,667E-02	0,000E+00	0,000E+00	
2,240E+01	1,729E-02	0,000E+00	0,000E+00	
2,244E+01	1,807E-02	0,000E+00	0,000E+00	
2,248E+01	1,902E-02	0,000E+00	0,000E+00	
2,252E+01	2,011E-02	0,000E+00	0,000E+00	
2,256E+01	2,133E-02	0,000E+00	0,000E+00	
2,260E+01	2,264E-02	0,000E+00	0,000E+00	
2,264E+01	2,402E-02	0,000E+00	0,000E+00	
2,268E+01	2,542E-02	0,000E+00	0,000E+00	
2,272E+01	2,679E-02	0,000E+00	0,000E+00	
2,276E+01	2,808E-02	0,000E+00	0,000E+00	
2,280E+01	2,925E-02	0,000E+00	0,000E+00	
2,284E+01	3,027E-02	0,000E+00	0,000E+00	
2,288E+01	3,112E-02	0,000E+00	0,000E+00	
2,292E+01	3,180E-02	0,000E+00	0,000E+00	
2,296E+01	3,233E-02	0,000E+00	0,000E+00	
2,300E+01	3,275E-02	0,000E+00	0,000E+00	
2,304E+01	3,309E-02	0,000E+00	0,000E+00	
2,308E+01	3,340E-02	0,000E+00	0,000E+00	
2,312E+01	3,373E-02	0,000E+00	0,000E+00	
2,316E+01	3,410E-02	0,000E+00	0,000E+00	
2,320E+01	3,452E-02	0,000E+00	0,000E+00	
2,324E+01	3,502E-02	0,000E+00	0,000E+00	
2,328E+01	3,556E-02	0,000E+00	0,000E+00	
2,332E+01	3,614E-02	0,000E+00	0,000E+00	
2,336E+01	3,674E-02	0,000E+00	0,000E+00	
2,340E+01	3,734E-02	0,000E+00	0,000E+00	
2,344E+01	3,792E-02	0,000E+00	0,000E+00	
2,348E+01	3,846E-02	0,000E+00	0,000E+00	
2,352E+01	3,896E-02	0,000E+00	0,000E+00	
2,356E+01	3,939E-02	0,000E+00	0,000E+00	
2,360E+01	3,974E-02	0,000E+00	0,000E+00	
2,364E+01	3,998E-02	0,000E+00	0,000E+00	
2,368E+01	4,011E-02	0,000E+00	0,000E+00	
2,372E+01	4,009E-02	0,000E+00	0,000E+00	
2,376E+01	3,993E-02	0,000E+00	0,000E+00	
2,380E+01	3,963E-02	0,000E+00	0,000E+00	
2,384E+01	3,922E-02	0,000E+00	0,000E+00	
2,388E+01	3,874E-02	0,000E+00	0,000E+00	
2,392E+01	3,824E-02	0,000E+00	0,000E+00	
2,396E+01	3,777E-02	0,000E+00	0,000E+00	
2,400E+01	3,739E-02	0,000E+00	0,000E+00	
2,404E+01	3,714E-02	0,000E+00	0,000E+00	
2,408E+01	3,705E-02	0,000E+00	0,000E+00	
2,412E+01	3,713E-02	0,000E+00	0,000E+00	
2,416E+01	3,737E-02	0,000E+00	0,000E+00	
2,420E+01	3,771E-02	0,000E+00	0,000E+00	
2,424E+01	3,811E-02	0,000E+00	0,000E+00	
2,428E+01	3,850E-02	0,000E+00	0,000E+00	
2,432E+01	3,879E-02	0,000E+00	0,000E+00	
2,436E+01	3,893E-02	0,000E+00	0,000E+00	
2,440E+01	3,884E-02	0,000E+00	0,000E+00	
2,444E+01	3,850E-02	0,000E+00	0,000E+00	
2,448E+01	3,789E-02	0,000E+00	0,000E+00	
2,452E+01	3,700E-02	0,000E+00	0,000E+00	
2,456E+01	3,586E-02	0,000E+00	0,000E+00	
2,460E+01	3,452E-02	0,000E+00	0,000E+00	
2,464E+01	3,303E-02	0,000E+00	0,000E+00	
2,468E+01	3,146E-02	0,000E+00	0,000E+00	
2,472E+01	2,991E-02	0,000E+00	0,000E+00	
2,476E+01	2,843E-02	0,000E+00	0,000E+00	
2,480E+01	2,712E-02	0,000E+00	0,000E+00	
2,484E+01	2,602E-02	0,000E+00	0,000E+00	
2,488E+01	2,520E-02	0,000E+00	0,000E+00	
2,492E+01	2,466E-02	0,000E+00	0,000E+00	
2,496E+01	2,443E-02	0,000E+00	0,000E+00	
2,500E+01	2,446E-02	0,000E+00	0,000E+00	
2,504E+01	2,472E-02	0,000E+00	0,000E+00	
2,508E+01	2,516E-02	0,000E+00	0,000E+00	
2,512E+01	2,571E-02	0,000E+00	0,000E+00	
2,516E+01	2,631E-02	0,000E+00	0,000E+00	
2,520E+01	2,691E-02	0,000E+00	0,000E+00	
2,524E+01	2,745E-02	0,000E+00	0,000E+00	
2,528E+01	2,792E-02	0,000E+00	0,000E+00	
2,532E+01	2,831E-02	0,000E+00	0,000E+00	
2,536E+01	2,862E-02	0,000E+00	0,000E+00	
2,540E+01	2,886E-02	0,000E+00	0,000E+00	
2,544E+01	2,905E-02	0,000E+00	0,000E+00	
2,548E+01	2,921E-02	0,000E+00	0,000E+00	
2,552E+01	2,934E-02	0,000E+00	0,000E+00	
2,556E+01	2,945E-02	0,000E+00	0,000E+00	
2,560E+01	2,954E-02	0,000E+00	0,000E+00	
2,564E+01	2,962E-02	0,000E+00	0,000E+00	
2,568E+01	2,968E-02	0,000E+00	0,000E+00	
2,572E+01	2,974E-02	0,000E+00	0,000E+00	
2,576E+01	2,981E-02	0,000E+00	0,000E+00	
2,580E+01	2,993E-02	0,000E+00	0,000E+00	
2,584E+01	3,012E-02	0,000E+00	0,000E+00	
2,588E+01	3,043E-02	0,000E+00	0,000E+00	
2,592E+01	3,090E-02	0,000E+00	0,000E+00	
2,596E+01	3,154E-02	0,000E+00	0,000E+00	
2,600E+01	3,235E-02	0,000E+00	0,000E+00	
2,604E+01	3,331E-02	0,000E+00	0,000E+00	
2,608E+01	3,436E-02	0,000E+00	0,000E+00	
2,612E+01	3,542E-02	0,000E+00	0,000E+00	
2,616E+01	3,640E-02	0,000E+00	0,000E+00	
2,620E+01	3,718E-02	0,000E+00	0,000E+00	
2,624E+01	3,767E-02	0,000E+00	0,000E+00	
2,628E+01	3,780E-02	0,000E+00	0,000E+00	
2,632E+01	3,752E-02	0,000E+00	0,000E+00	
2,636E+01	3,683E-02	0,000E+00	0,000E+00	
2,640E+01	3,579E-02	0,000E+00	0,000E+00	
2,644E+01	3,446E-02	0,000E+00	0,000E+00	
2,648E+01	3,298E-02	0,000E+00	0,000E+00	
2,652E+01	3,145E-02	0,000E+00	0,000E+00	
2,656E+01	3,003E-02	0,000E+00	0,000E+00	
2,660E+01	2,883E-02	0,000E+00	0,000E+00	
2,664E+01	2,794E-02	0,000E+00	0,000E+00	
2,668E+01	2,742E-02	0,000E+00	0,000E+00	
2,672E+01	2,729E-02	0,000E+00	0,000E+00	
2,676E+01	2,753E-02	0,000E+00	0,000E+00	
2,680E+01	2,807E-02	0,000E+00	0,000E+00	
2,684E+01	2,882E-02	0,000E+00	0,000E+00	
2,688E+01	2,970E-02	0,000E+00	0,000E+00	
2,692E+01	3,059E-02	0,000E+00	0,000E+00	
2,696E+01	3,142E-02	0,000E+00	0,000E+00	
2,700E+01	3,214E-02	0,000E+00	0,000E+00	
2,704E+01	3,271E-02	0,000E+00	0,000E+00	
2,708E+01	3,314E-02	0,000E+00	0,000E+00	
2,712E+01	3,344E-02	0,000E+00	0,000E+00	
2,716E+01	3,365E-02	0,000E+00	0,000E+00	
2,720E+01	3,379E-02	0,000E+00	0,000E+00	
2,724E+01	3,391E-02	0,000E+00	0,000E+00	
2,728E+01	3,401E-02	0,000E+00	0,000E+00	
2,732E+01	3,411E-02	0,000E+00	0,000E+00	
2,736E+01	3,420E-02	0,000E+00	0,000E+00	
2,740E+01	3,431E-02	0,000E+00	0,000E+00	
2,744E+01	3,441E-02	0,000E+00	0,000E+00	
2,748E+01	3,452E-02	0,000E+00	0,000E+00	
2,752E+01	3,465E-02	0,000E+00	0,000E+00	
2,756E+01	3,480E-02	0,000E+00	0,000E+00	
2,760E+01	3,495E-02	0,000E+00	0,000E+00	
2,764E+01	3,511E-02	0,000E+00	0,000E+00	
2,768E+01	3,524E-02	0,000E+00	0,000E+00	
2,772E+01	3,531E-02	0,000E+00	0,000E+00	
2,776E+01	3,528E-02	0,000E+00	0,000E+00	
2,780E+01	3,511E-02	0,000E+00	0,000E+00	
2,784E+01	3,477E-02	0,000E+00	0,000E+00	
2,788E+01	3,424E-02	0,000E+00	0,000E+00	
2,792E+01	3,353E-02	0,000E+00	0,000E+00	
2,796E+01	3,268E-02	0,000E+00	0,000E+00	
2,800E+01	3,172E-02	0,000E+00	0,000E+00	
2,804E+01	3,073E-02	0,000E+00	0,000E+00	
2,808E+01	2,978E-02	0,000E+00	0,000E+00	
2,812E+01	2,893E-02	0,000E+00	0,000E+00	
2,816E+01	2,823E-02	0,000E+00	0,000E+00	
2,820E+01	2,772E-02	0,000E+00	0,000E+00	
2,824E+01	2,739E-02	0,000E+00	0,000E+00	
2,828E+01	2,725E-02	0,000E+00	0,000E+00	
2,832E+01	2,725E-02	0,000E+00	0,000E+00	
2,836E+01	2,737E-02	0,000E+00	0,000E+00	
2,840E+01	2,754E-02	0,000E+00	0,000E+00	
2,844E+01	2,773E-02	0,000E+00	0,000E+00	
2,848E+01	2,792E-02	0,000E+00	0,000E+00	
2,852E+01	2,808E-02	0,000E+00	0,000E+00	
2,856E+01	2,821E-02	0,000E+00	0,000E+00	
2,860E+01	2,830E-02	0,000E+00	0,000E+00	
2,864E+01	2,838E-02	0,000E+00	0,000E+00	
2,868E+01	2,844E-02	0,000E+00	0,000E+00	
2,872E+01	2,850E-02	0,000E+00	0,000E+00	
2,876E+01	2,859E-02	0,000E+00	0,000E+00	
2,880E+01	2,870E-02	0,000E+00	0,000E+00	
2,884E+01	2,884E-02	0,000E+00	0,000E+00	
2,888E+01	2,900E-02	0,000E+00	0,000E+00	
2,892E+01	2,918E-02	0,000E+00	0,000E+00	
2,896E+01	2,934E-02	0,000E+00	0,000E+00	
2,900E+01	2,947E-02	0,000E+00	0,000E+00	
2,904E+01	2,954E-02	0,000E+00	0,000E+00	
2,908E+01	2,952E-02	0,000E+00	0,000E+00	
2,912E+01	2,940E-02	0,000E+00	0,000E+00	
2,916E+01	2,918E-02	0,000E+00	0,000E+00	
2,920E+01	2,884E-02	0,000E+00	0,000E+00	
2,924E+01	2,843E-02	0,000E+00	0,000E+00	
2,928E+01	2,795E-02	0,000E+00	0,000E+00	
2,932E+01	2,746E-02	0,000E+00	0,000E+00	
2,936E+01	2,698E-02	0,000E+00	0,000E+00	
2,940E+01	2,655E-02	0,000E+00	0,000E+00	
2,944E+01	2,619E-02	0,000E+00	0,000E+00	
2,948E+01	2,591E-02	0,000E+00	0,000E+00	
2,952E+01	2,572E-02	0,000E+00	0,000E+00	
2,956E+01	2,561E-02	0,000E+00	0,000E+00	
2,960E+01	2,557E-02	0,000E+00	0,000E+00	
2,964E+01	2,560E-02	0,000E+00	0,000E+00	
2,968E+01	2,568E-02	0,000E+00	0,000E+00	
2,972E+01	2,582E-02	0,000E+00	0,000E+00	
2,976E+01	2,602E-02	0,000E+00	0,000E+00	
2,980E+01	2,629E-02	0,000E+00	0,000E+00	
2,984E+01	2,663E-02	0,000E+00	0,000E+00	
2,988E+01	2,705E-02	0,000E+00	0,000E+00	
2,992E+01	2,753E-02	0,000E+00	0,000E+00	
2,996E+01	2,806E-02	0,000E+00	0,000E+00	
3,000E+01	2,864E-02	0,000E+00	0,000E+00	
3,004E+01	2,923E-02	0,000E+00	0,000E+00	
3,008E+01	2,980E-02	0,000E+00	0,000E+00	
3,012E+01	3,034E-02	0,000E+00	0,000E+00	
3,016E+01	3,082E-02	0,000E+00	0,000E+00	
3,020E+01	3,122E-02	0,000E+00	0,000E+00	
3,024E+01	3,153E-02	0,000E+00	0,000E+00	
3,028E+01	3,173E-02	0,000E+00	0,000E+00	
3,032E+01	3,182E-02	0,000E+00	0,000E+00	
3,036E+01	3,179E-02	0,000E+00	0,000E+00	
3,040E+01	3,163E-02	0,000E+00	0,000E+00	
3,044E+01	3,133E-02	0,000E+00	0,000E+00	
3,048E+01	3,091E-02	0,000E+00	0,000E+00	
3,052E+01	3,038E-02	0,000E+00	0,000E+00	
3,056E+01	2,977E-02	0,000E+00	0,000E+00	
3,060E+01	2,911E-02	0,000E+00	0,000E+00	
3,064E+01	2,846E-02	0,000E+00	0,000E+00	
3,068E+01	2,786E-02	0,000E+00	0,000E+00	
3,072E+01	2,739E-02	0,000E+00	0,000E+00	
3,076E+01	2,711E-02	0,000E+00	0,000E+00	
3,080E+01	2,707E-02	0,000E+00	0,000E+00	
3,084E+01	2,731E-02	0,000E+00	0,000E+00	
3,088E+01	2,783E-02	0,000E+00	0,000E+00	
3,092E+01	2,862E-02	0,000E+00	0,000E+00	
3,096E+01	2,963E-02	0,000E+00	0,000E+00	
3,100E+01	3,078E-02	0,000E+00	0,000E+00	
3,104E+01	3,198E-02	0,000E+00	0,000E+00	
3,108E+01	3,315E-02	0,000E+00	0,000E+00	
3,112E+01	3,420E-02	0,000E+00	0,000E+00	
3,116E+01	3,506E-02	0,000E+00	0,000E+00	
3,120E+01	3,571E-02	0,000E+00	0,000E+00	
3,124E+01	3,612E-02	0,000E+00	0,000E+00	
3,128E+01	3,634E-02	0,000E+00	0,000E+00	
3,132E+01	3,641E-02	0,000E+00	0,000E+00	
3,136E+01	3,640E-02	0,000E+00	0,000E+00	
3,140E+01	3,636E-02	0,000E+00	0,000E+00	
3,144E+01	3,636E-02	0,000E+00	0,000E+00	
3,148E+01	3,641E-02	0,000E+00	0,000E+00	
3,152E+01	3,653E-02	0,000E+00	0,000E+00	
3,156E+01	3,670E-02	0,000E+00	0,000E+00	
3,160E+01	3,685E-02	0,000E+00	0,000E+00	
3,164E+01	3,694E-02	0,000E+00	0,000E+00	
3,168E+01	3,687E-02	0,000E+00	0,000E+00	
3,172E+01	3,659E-02	0,000E+00	0,000E+00	
3,176E+01	3,605E-02	0,000E+00	0,000E+00	
3,180E+01	3,523E-02	0,000E+00	0,000E+00	
3,184E+01	3,415E-02	0,000E+00	0,000E+00	
3,188E+01	3,287E-02	0,000E+00	0,000E+00	
3,192E+01	3,145E-02	0,000E+00	0,000E+00	
3,196E+01	3,000E-02	0,000E+00	0,000E+00	
3,200E+01	2,861E-02	0,000E+00	0,000E+00	
3,204E+01	2,737E-02	0,000E+00	0,000E+00	
3,208E+01	2,636E-02	0,000E+00	0,000E+00	
3,212E+01	2,563E-02	0,000E+00	0,000E+00	
3,216E+01	2,519E-02	0,000E+00	0,000E+00	
3,220E+01	2,505E-02	0,000E+00	0,000E+00	
3,224E+01	2,518E-02	0,000E+00	0,000E+00	
3,228E+01	2,557E-02	0,000E+00	0,000E+00	
3,232E+01	2,618E-02	0,000E+00	0,000E+00	
3,236E+01	2,697E-02	0,000E+00	0,000E+00	
3,240E+01	2,792E-02	0,000E+00	0,000E+00	
3,244E+01	2,898E-02	0,000E+00	0,000E+00	
3,248E+01	3,013E-02	0,000E+00	0,000E+00	
3,252E+01	3,133E-02	0,000E+00	0,000E+00	
3,256E+01	3,254E-02	0,000E+00	0,000E+00	
3,260E+01	3,370E-02	0,000E+00	0,000E+00	
3,264E+01	3,475E-02	0,000E+00	0,000E+00	
3,268E+01	3,563E-02	0,000E+00	0,000E+00	
3,272E+01	3,628E-02	0,000E+00	0,000E+00	
3,276E+01	3,665E-02	0,000E+00	0,000E+00	
3,280E+01	3,668E-02	0,000E+00	0,000E+00	
3,284E+01	3,636E-02	0,000E+00	0,000E+00	
3,288E+01	3,568E-02	0,000E+00	0,000E+00	
3,292E+01	3,467E-02	0,000E+00	0,000E+00	
3,296E+01	3,337E-02	0,000E+00	0,000E+00	
3,300E+01	3,186E-02	0,000E+00	0,000E+00	
3,304E+01	3,023E-02	0,000E+00	0,000E+00	
3,308E+01	2,855E-02	0,000E+00	0,000E+00	
3,312E+01	2,691E-02	0,000E+00	0,000E+00	
3,316E+01	2,538E-02	0,000E+00	0,000E+00	
3,320E+01	2,401E-02	0,000E+00	0,000E+00	
3,324E+01	2,283E-02	0,000E+00	0,000E+00	
3,328E+01	2,186E-02	0,000E+00	0,000E+00	
3,332E+01	2,109E-02	0,000E+00	0,000E+00	
3,336E+01	2,051E-02	0,000E+00	0,000E+00	
3,340E+01	2,012E-02	0,000E+00	0,000E+00	
3,344E+01	1,991E-02	0,000E+00	0,000E+00	
3,348E+01	1,985E-02	0,000E+00	0,000E+00	
3,352E+01	1,994E-02	0,000E+00	0,000E+00	
3,356E+01	2,018E-02	0,000E+00	0,000E+00	
3,360E+01	2,054E-02	0,000E+00	0,000E+00	
3,364E+01	2,100E-02	0,000E+00	0,000E+00	
3,368E+01	2,155E-02	0,000E+00	0,000E+00	
3,372E+01	2,214E-02	0,000E+00	0,000E+00	
3,376E+01	2,274E-02	0,000E+00	0,000E+00	
3,380E+01	2,333E-02	0,000E+00	0,000E+00	
3,384E+01	2,388E-02	0,000E+00	0,000E+00	
3,388E+01	2,437E-02	0,000E+00	0,000E+00	
3,392E+01	2,479E-02	0,000E+00	0,000E+00	
3,396E+01	2,514E-02	0,000E+00	0,000E+00	
3,400E+01	2,544E-02	0,000E+00	0,000E+00	
3,404E+01	2,568E-02	0,000E+00	0,000E+00	
3,408E+01	2,589E-02	0,000E+00	0,000E+00	
3,412E+01	2,609E-02	0,000E+00	0,000E+00	
3,416E+01	2,629E-02	0,000E+00	0,000E+00	
3,420E+01	2,651E-02	0,000E+00	0,000E+00	
3,424E+01	2,676E-02	0,000E+00	0,000E+00	
3,428E+01	2,705E-02	0,000E+00	0,000E+00	
3,432E+01	2,742E-02	0,000E+00	0,000E+00	
3,436E+01	2,785E-02	0,000E+00	0,000E+00	
3,440E+01	2,838E-02	0,000E+00	0,000E+00	
3,444E+01	2,899E-02	0,000E+00	0,000E+00	
3,448E+01	2,968E-02	0,000E+00	0,000E+00	
3,452E+01	3,042E-02	0,000E+00	0,000E+00	
3,456E+01	3,118E-02	0,000E+00	0,000E+00	
3,460E+01	3,191E-02	0,000E+00	0,000E+00	
3,464E+01	3,255E-02	0,000E+00	0,000E+00	
3,468E+01	3,306E-02	0,000E+00	0,000E+00	
3,472E+01	3,340E-02	0,000E+00	0,000E+00	
3,476E+01	3,355E-02	0,000E+00	0,000E+00	
3,480E+01	3,348E-02	0,000E+00	0,000E+00	
3,484E+01	3,321E-02	0,000E+00	0,000E+00	
3,488E+01	3,276E-02	0,000E+00	0,000E+00	
3,492E+01	3,216E-02	0,000E+00	0,000E+00	
3,496E+01	3,144E-02	0,000E+00	0,000E+00	
3,500E+01	3,066E-02	0,000E+00	0,000E+00	
3,504E+01	2,984E-02	0,000E+00	0,000E+00	
3,508E+01	2,903E-02	0,000E+00	0,000E+00	
3,512E+01	2,827E-02	0,000E+00	0,000E+00	
3,516E+01	2,760E-02	0,000E+00	0,000E+00	
3,520E+01	2,708E-02	0,000E+00	0,000E+00	
3,524E+01	2,674E-02	0,000E+00	0,000E+00	
3,528E+01	2,661E-02	0,000E+00	0,000E+00	
3,532E+01	2,673E-02	0,000E+00	0,000E+00	
3,536E+01	2,711E-02	0,000E+00	0,000E+00	
3,540E+01	2,776E-02	0,000E+00	0,000E+00	
3,544E+01	2,865E-02	0,000E+00	0,000E+00	
3,548E+01	2,975E-02	0,000E+00	0,000E+00	
3,552E+01	3,100E-02	0,000E+00	0,000E+00	
3,556E+01	3,230E-02	0,000E+00	0,000E+00	
3,560E+01	3,357E-02	0,000E+00	0,000E+00	
3,564E+01	3,471E-02	0,000E+00	0,000E+00	
3,568E+01	3,562E-02	0,000E+00	0,000E+00	
3,572E+01	3,623E-02	0,000E+00	0,000E+00	
3,576E+01	3,650E-02	0,000E+00	0,000E+00	
3,580E+01	3,640E-02	0,000E+00	0,000E+00	
3,584E+01	3,598E-02	0,000E+00	0,000E+00	
3,588E+01	3,529E-02	0,000E+00	0,000E+00	
3,592E+01	3,442E-02	0,000E+00	0,000E+00	
3,596E+01	3,346E-02	0,000E+00	0,000E+00	
3,600E+01	3,250E-02	0,000E+00	0,000E+00	
3,604E+01	3,162E-02	0,000E+00	0,000E+00	
3,608E+01	3,085E-02	0,000E+00	0,000E+00	
3,612E+01	3,021E-02	0,000E+00	0,000E+00	
3,616E+01	2,968E-02	0,000E+00	0,000E+00	
3,620E+01	2,923E-02	0,000E+00	0,000E+00	
3,624E+01	2,881E-02	0,000E+00	0,000E+00	
3,628E+01	2,837E-02	0,000E+00	0,000E+00	
3,632E+01	2,787E-02	0,000E+00	0,000E+00	
3,636E+01	2,729E-02	0,000E+00	0,000E+00	
3,640E+01	2,664E-02	0,000E+00	0,000E+00	
3,644E+01	2,592E-02	0,000E+00	0,000E+00	
3,648E+01	2,519E-02	0,000E+00	0,000E+00	
3,652E+01	2,448E-02	0,000E+00	0,000E+00	
3,656E+01	2,383E-02	0,000E+00	0,000E+00	
3,660E+01	2,329E-02	0,000E+00	0,000E+00	
3,664E+01	2,290E-02	0,000E+00	0,000E+00	
3,668E+01	2,266E-02	0,000E+00	0,000E+00	
3,672E+01	2,259E-02	0,000E+00	0,000E+00	
3,676E+01	2,269E-02	0,000E+00	0,000E+00	
3,680E+01	2,292E-02	0,000E+00	0,000E+00	
3,684E+01	2,327E-02	0,000E+00	0,000E+00	
3,688E+01	2,370E-02	0,000E+00	0,000E+00	
3,692E+01	2,417E-02	0,000E+00	0,000E+00	
3,696E+01	2,467E-02	0,000E+00	0,000E+00	
3,700E+01	2,514E-02	0,000E+00	0,000E+00	
3,704E+01	2,555E-02	0,000E+00	0,000E+00	
3,708E+01	2,587E-02	0,000E+00	0,000E+00	
3,712E+01	2,607E-02	0,000E+00	0,000E+00	
3,716E+01	2,613E-02	0,000E+00	0,000E+00	
3,720E+01	2,602E-02	0,000E+00	0,000E+00	
3,724E+01	2,575E-02	0,000E+00	0,000E+00	
3,728E+01	2,531E-02	0,000E+00	0,000E+00	
3,732E+01	2,474E-02	0,000E+00	0,000E+00	
3,736E+01	2,409E-02	0,000E+00	0,000E+00	
3,740E+01	2,341E-02	0,000E+00	0,000E+00	
3,744E+01	2,277E-02	0,000E+00	0,000E+00	
3,748E+01	2,224E-02	0,000E+00	0,000E+00	
3,752E+01	2,189E-02	0,000E+00	0,000E+00	
3,756E+01	2,175E-02	0,000E+00	0,000E+00	
3,760E+01	2,186E-02	0,000E+00	0,000E+00	
3,764E+01	2,223E-02	0,000E+00	0,000E+00	
3,768E+01	2,284E-02	0,000E+00	0,000E+00	
3,772E+01	2,369E-02	0,000E+00	0,000E+00	
3,776E+01	2,472E-02	0,000E+00	0,000E+00	
